Region,Zone,Woreda,Kebele
SNNP,Sidama,Wensho,Shefina
SNNP,Sidama,Wensho,Hunkute
SNNP,Sidama,Wensho,Kiliye
SNNP,Sidama,Wensho,Meniho
SNNP,Sidama,Wensho,Mamena
SNNP,Sidama,Wensho,Lelo
SNNP,Sidama,Wensho,Hayilo
SNNP,Sidama,Wensho,Bua Bedagelo
SNNP,Sidama,Wensho,Manche
SNNP,Sidama,Loko Abaya,Hantate Town
SNNP,Sidama,Loko Abaya,Aldabo
SNNP,Sidama,Loko Abaya,Foka Badalcha
SNNP,Sidama,Loko Abaya,Foka
SNNP,Sidama,Loko Abaya,Tula Gorbe
SNNP,Sidama,Loko Abaya,Sala Kure
SNNP,Sidama,Loko Abaya,Muticha Gorbe
SNNP,Sidama,Loko Abaya,Sala Kabado
SNNP,Sidama,Loko Abaya,Kura
SNNP,Sidama,Loko Abaya,Chancho
SNNP,Sidama,Loko Abaya,Jirmancho
SNNP,Sidama,Loko Abaya,Sagano
SNNP,Sidama,Loko Abaya,Kutayo
SNNP,Sidama,Loko Abaya,Felka
SNNP,Sidama,Loko Abaya,Bartu
SNNP,Sidama,Loko Abaya,Rude
SNNP,Sidama,Loko Abaya,Chalbesa
SNNP,Sidama,Loko Abaya,Dese
SNNP,Sidama,Loko Abaya,Sodo Simita
SNNP,Sidama,Loko Abaya,Aleta Sodo
SNNP,Sidama,Loko Abaya,Arada Gale
SNNP,Sidama,Loko Abaya,Argeda Haro Dimtu
SNNP,Sidama,Loko Abaya,Doya Dhao
SNNP,Sidama,Loko Abaya,Danshe Gambela
SNNP,Sidama,Loko Abaya,Argeda
SNNP,Sidama,CHIRE,Chire Town
SNNP,Sidama,CHIRE,ECHAMA
SNNP,Sidama,CHIRE,HALILA MELO
SNNP,Sidama,CHIRE,CHIRI KUMIBURITA
SNNP,Sidama,CHIRE,FECHENA
SNNP,Sidama,CHIRE,SIDISA KEDADO
SNNP,Sidama,CHIRE,DAELA KURUME
SNNP,Sidama,CHIRE,SIDISA KUKUBA
SNNP,Sidama,CHIRE,BANITI ARIBO
SNNP,Sidama,CHIRE,CHIRI BELO
SNNP,Sidama,CHIRE,HORA ELA
SNNP,Sidama,CHIRE,LOLAWA
SNNP,Sidama,CHIRE,ABAY TEKA
SNNP,Sidama,CHIRE,LALESA
SNNP,Sidama,CHIRE,TARATU
SNNP,Sidama,CHIRE,BOKOLA
SNNP,Sidama,CHIRE,ODE GANIBO
SNNP,Sidama,CHIRE,YEMENIGISIT DEN
SNNP,Sidama,Bursa,Bursa Town
SNNP,Sidama,Bursa,Bule
SNNP,Sidama,Bursa,Mecha
SNNP,Sidama,Bursa,Mentiye
SNNP,Sidama,Bursa,Muluna Meno
SNNP,Sidama,Bursa,Chulule
SNNP,Sidama,Bursa,Shafame
SNNP,Sidama,Bursa,Harona Bule
SNNP,Sidama,Bursa,Buleracha
SNNP,Sidama,Bursa,Agar Gidire
SNNP,Sidama,Bursa,Tosa
SNNP,Sidama,Bursa,Tibiro
SNNP,Sidama,Bursa,Hobana Gangawa
SNNP,Sidama,Bursa,Dadame
SNNP,Sidama,Bursa,Terche
SNNP,Sidama,Bursa,Tankaro
SNNP,Sidama,Bursa,Asrado Wayu
SNNP,Sidama,Bursa,Domekele
SNNP,Sidama,Bursa,Sakosorcha
SNNP,Sidama,Bursa,Bursa Butela
SNNP,Sidama,Bursa,Wenjela
SNNP,Sidama,Bursa,Sole Cherecho
SNNP,Sidama,Bursa,Gidicho
SNNP,Sidama,Bursa,Mutana Mursheno
SNNP,Sidama,Bursa,Tego
SNNP,Sidama,Bursa,Humona Gowacho
SNNP,Sidama,Bursa,Chanchona Shegado
SNNP,Sidama,Bursa,Honchona Bulancho
SNNP,Sidama,Chuko,Chuko Town
SNNP,Sidama,Chuko,Lokohayitela
SNNP,Sidama,Chuko,Gonde
SNNP,Sidama,Chuko,Dangora Morocho
SNNP,Sidama,Chuko,Dongora Ileshecho
SNNP,Sidama,Chuko,Dongorakebado
SNNP,Sidama,Chuko,Qorke
SNNP,Sidama,Chuko,Mangudo
SNNP,Sidama,Chuko,Chukoweyama
SNNP,Sidama,Chuko,Loko Dama
SNNP,Sidama,Chuko,Checho Weyama
SNNP,Sidama,Chuko,Mirdicha
SNNP,Sidama,Chuko,Debeqa
SNNP,Sidama,Chuko,Rufo Chancho
SNNP,Sidama,Chuko,Rufo Waino
SNNP,Sidama,Chuko,Chuko Lemela
SNNP,Sidama,Chuko,Gure
SNNP,Sidama,Chuko,Gelma
SNNP,Sidama,Chuko,Qosoricha
SNNP,Sidama,Chuko,Gamobela
SNNP,Sidama,Chuko,Teso
SNNP,Sidama,Chuko,Dibicha
SNNP,Sidama,Chuko,Mekela
SNNP,Sidama,Chuko,Fatahe
SNNP,Sidama,Chuko,Helo
SNNP,Sidama,Chuko,Lelahoncho
SNNP,Sidama,Chuko,Lelawemerera
SNNP,Sidama,Bona Zuriya,Bona 01 Town
SNNP,Sidama,Bona Zuriya,Chora Dike
SNNP,Sidama,Bona Zuriya,Hanchulo Licho
SNNP,Sidama,Bona Zuriya,Gowacho
SNNP,Sidama,Bona Zuriya,Bare
SNNP,Sidama,Bona Zuriya,Dila Sunka
SNNP,Sidama,Bona Zuriya,Borita Weyu
SNNP,Sidama,Bona Zuriya,Werancha
SNNP,Sidama,Bona Zuriya,Miride
SNNP,Sidama,Bona Zuriya,Bacha
SNNP,Sidama,Bona Zuriya,Beshiro Dalo
SNNP,Sidama,Bona Zuriya,Beshiro Gute
SNNP,Sidama,Bona Zuriya,olonsokeka
SNNP,Sidama,Bona Zuriya,Olonso
SNNP,Sidama,Bona Zuriya,Wetikowedino
SNNP,Sidama,Bona Zuriya,Melganodoya
SNNP,Sidama,Bona Zuriya,Malgano Kolisho
SNNP,Sidama,Bona Zuriya,Olenso Odahe
SNNP,Sidama,Bona Zuriya,Bona Kike
SNNP,Sidama,Bona Zuriya,Melganokewado
SNNP,Sidama,Bona Zuriya,Malganosedi
SNNP,Sidama,Bona Zuriya,Kuchinogoricho
SNNP,Sidama,Bona Zuriya,Demilechirecha
SNNP,Sidama,Bona Zuriya,Me enesawacho
SNNP,Sidama,Bona Zuriya,Awaye Adola
SNNP,Sidama,Bona Zuriya,Hure
SNNP,Sidama,Bona Zuriya,Bedssachichu
SNNP,Sidama,Bona Zuriya,Sukebonbe
SNNP,Sidama,Wendo Genet,Chuko Town
SNNP,Sidama,Wendo Genet,Kela Town
SNNP,Sidama,Wendo Genet,Shasha Kakalo
SNNP,Sidama,Wendo Genet,Gutu Anoma
SNNP,Sidama,Wendo Genet,Wesha Soyama
SNNP,Sidama,Wendo Genet,Wetera Kechema
SNNP,Sidama,Wendo Genet,Intaye
SNNP,Sidama,Wendo Genet,Abaye
SNNP,Sidama,Wendo Genet,Gike Atoye
SNNP,Sidama,Wendo Genet,Gike Gina
SNNP,Sidama,Wendo Genet,Babo Chorara
SNNP,Sidama,Wendo Genet,Wetera Genido
SNNP,Sidama,Wendo Genet,Baje Gemeche
SNNP,Sidama,Wendo Genet,Baje Fabirika
SNNP,Sidama,Wendo Genet,Chuko
SNNP,Sidama,Wendo Genet,Bula
SNNP,Sidama,Wendo Genet,Edo
SNNP,Sidama,Wendo Genet,Aruma
SNNP,Sidama,Wendo Genet,Yuwo
SNNP,Sidama,Wendo Genet,Swampy Area
SNNP,Sidama,Wendo Genet,Forest
SNNP,Sidama,Wendo Genet,403
SNNP,Sidama,Wendo Genet,Melge Wondo Siga Fabrica
SNNP,Sidama,AWASA ZURIYA,Shemena Sefera
SNNP,Sidama,AWASA ZURIYA,Bekelalima
SNNP,Sidama,AWASA ZURIYA,Mekibasa Korike
SNNP,Sidama,AWASA ZURIYA,Rukesa Suke
SNNP,Sidama,AWASA ZURIYA,Sama Ejerisa
SNNP,Sidama,AWASA ZURIYA,Galo Arigisa
SNNP,Sidama,AWASA ZURIYA,Oudo Wetame
SNNP,Sidama,AWASA ZURIYA,Lebu Oromo
SNNP,Sidama,AWASA ZURIYA,Shamena Hurefa
SNNP,Sidama,AWASA ZURIYA,Kejima Unibulo
SNNP,Sidama,AWASA ZURIYA,Shamena M/Genet
SNNP,Sidama,AWASA ZURIYA,Shamena Gerimama
SNNP,Sidama,AWASA ZURIYA,Tenkaka Ounbelo
SNNP,Sidama,AWASA ZURIYA,Dore Bafano
SNNP,Sidama,AWASA ZURIYA,Jera Gelelicha
SNNP,Sidama,AWASA ZURIYA,Jera Demuwa
SNNP,Sidama,AWASA ZURIYA,Jara hinesa
SNNP,Sidama,AWASA ZURIYA,Jara kerara
SNNP,Sidama,AWASA ZURIYA,Jara dado
SNNP,Sidama,AWASA ZURIYA,Doye otilicho
SNNP,Sidama,AWASA ZURIYA,Doye chale
SNNP,Sidama,AWASA ZURIYA,Imoshe humo
SNNP,Sidama,AWASA ZURIYA,Ounbulo Wacho
SNNP,Sidama,AWASA ZURIYA,Gonowa Bulano
SNNP,Sidama,AWASA ZURIYA,Shamena godo
SNNP,Sidama,AWASA ZURIYA,Yriba gangeso
SNNP,Sidama,AWASA ZURIYA,Awasa Erisha Limat
SNNP,Gedeo,Wenago,Wenago Town
SNNP,Gedeo,Wenago,Deko
SNNP,Gedeo,Wenago,Kera Sodity
SNNP,Gedeo,Wenago,Bele Bukisa
SNNP,Gedeo,Wenago,sugale
SNNP,Gedeo,Wenago,Tumata Chrecha
SNNP,Gedeo,Wenago,Tokocha
SNNP,Gedeo,Wenago,Haseharo
SNNP,Gedeo,Wenago,Kesacha
SNNP,Gedeo,Wenago,Wetiko
SNNP,Gedeo,Wenago,Gaselcho
SNNP,Gedeo,Wenago,Hasemo
SNNP,Gedeo,Wenago,Dabota
SNNP,Gedeo,Wenago,Sokicha
SNNP,Gedeo,Wenago,Jemjemo
SNNP,Gedeo,Wenago,MeKonisa
SNNP,Gedeo,Wenago,Dodoro
SNNP,Gedeo,Wenago,Banko Okoto
SNNP,Gedeo,Yirgachefe,Yirga Chefe Town
SNNP,Gedeo,Yirgachefe,Tutete
SNNP,Gedeo,Yirgachefe,Chelba
SNNP,Gedeo,Yirgachefe,Chitu
SNNP,Gedeo,Yirgachefe,Dumerso
SNNP,Gedeo,Yirgachefe,Buduqesa
SNNP,Gedeo,Yirgachefe,Gerbota 2
SNNP,Gedeo,Yirgachefe,Gerbota 1
SNNP,Gedeo,Yirgachefe,Deretu
SNNP,Gedeo,Yirgachefe,Tulase
SNNP,Gedeo,Yirgachefe,Adamea
SNNP,Gedeo,Yirgachefe,HafarsaHarenja
SNNP,Gedeo,Yirgachefe,HuroBetela
SNNP,Gedeo,Yirgachefe,Arecha
SNNP,Gedeo,Yirgachefe,Wegeda
SNNP,Gedeo,Yirgachefe,ElaTenecha
SNNP,Gedeo,Yirgachefe,Nursea
SNNP,Gedeo,Yirgachefe,HaroBadamea
SNNP,Gedeo,Yirgachefe,Bewecha
SNNP,Gedeo,Yirgachefe,BeteGoto
SNNP,Gedeo,Yirgachefe,Udesa
SNNP,Gedeo,Yirgachefe,Kokea
SNNP,Gedeo,Yirgachefe,BerbesKela
SNNP,Gedeo,Yirgachefe,Konga
SNNP,Gedeo,Yirgachefe,Wetea
SNNP,Gedeo,Yirgachefe,Sede
SNNP,Gedeo,Yirgachefe,HafarsaWerabea
SNNP,Gedeo,Yirgachefe,Haru
SNNP,Gedeo,Yirgachefe,Cherqu
SNNP,Gedeo,Yirgachefe,Kededa
SNNP,Gedeo,Yirgachefe,Suke
SNNP,Gedeo,Yirgachefe,Rsete
SNNP,Gedeo,Kochore,Chelelektu Town
SNNP,Gedeo,Kochore,Fsha Genet Town
SNNP,Gedeo,Kochore,Kedida Giwa
SNNP,Gedeo,Kochore,Haniku
SNNP,Gedeo,Kochore,Baya
SNNP,Gedeo,Kochore,Beloya
SNNP,Gedeo,Kochore,Anonecha
SNNP,Gedeo,Kochore,Shashemene
SNNP,Gedeo,Kochore,Debo
SNNP,Gedeo,Kochore,Buniki Busa
SNNP,Gedeo,Kochore,Kisha
SNNP,Gedeo,Kochore,Doki Dima
SNNP,Gedeo,Kochore,Kurimi
SNNP,Gedeo,Kochore,Rago
SNNP,Gedeo,Kochore,Gololicha
SNNP,Gedeo,Kochore,Boji
SNNP,Gedeo,Kochore,Hama
SNNP,Gedeo,Kochore,Kore
SNNP,Gedeo,Kochore,Buno
SNNP,Gedeo,Kochore,Sigigqa
SNNP,Gedeo,Kochore,Reko
SNNP,Gedeo,Kochore,Shifo
SNNP,Gedeo,Kochore,Jelido
SNNP,Gedeo,Kochore,Anichebi
SNNP,Gedeo,Kochore,Halo Aritume
SNNP,Gedeo,Bule,BULE TOWN
SNNP,Gedeo,Bule,Geledacho
SNNP,Gedeo,Bule,Herede
SNNP,Gedeo,Bule,1st Okolu
SNNP,Gedeo,Bule,2nd Okolu
SNNP,Gedeo,Bule,Basura
SNNP,Gedeo,Bule,Daro
SNNP,Gedeo,Bule,Adado
SNNP,Gedeo,Bule,Osole Majo
SNNP,Gedeo,Bule,Sika
SNNP,Gedeo,Bule,Esalecha Loqe
SNNP,Gedeo,Bule,Suqo
SNNP,Gedeo,Bule,Kolesha kara
SNNP,Gedeo,Bule,Agamesa
SNNP,Gedeo,Bule,Kochore
SNNP,Gedeo,Bule,Gubeto Haware
SNNP,Gedeo,Bule,Mehado Wsage
SNNP,Gedeo,Bule,Beredabochesa
SNNP,Gedeo,Bule,Harowesabu
SNNP,Gedeo,Bule,Dekuwa Hashere
SNNP,Gedeo,Bule,Cheraqa
SNNP,Gedeo,Bule,Wekadi Bitu
SNNP,Gedeo,Bule,Rape Tora
SNNP,Gedeo,Bule,Churebaneta
SNNP,Gedeo,Bule,HedeneMuture
SNNP,Gedeo,Bule,Gashasaba
SNNP,Gedeo,Bule,Saba Reji
SNNP,Gedeo,Bule,denego
SNNP,Gedeo,Bule,Cheqesasisha
SNNP,Gedeo,Bule,Sayurasa
SNNP,Gedeo,Gedeb,Gedeb Town
SNNP,Gedeo,Gedeb,Mora Leu
SNNP,Gedeo,Gedeb,Bisha Mora
SNNP,Gedeo,Gedeb,Kedida Gubeta
SNNP,Gedeo,Gedeb,Geshe
SNNP,Gedeo,Gedeb,Abel
SNNP,Gedeo,Gedeb,Sisota
SNNP,Gedeo,Gedeb,Gora Dobanidele
SNNP,Gedeo,Gedeb,Harimufo
SNNP,Gedeo,Gedeb,Gedeb Gubita
SNNP,Gedeo,Gedeb,Gedeb Gelicha
SNNP,Gedeo,Gedeb,Baniko Dadatu
SNNP,Gedeo,Gedeb,Halo bereti
SNNP,Gedeo,Gedeb,Werika Sekaro
SNNP,Gedeo,Gedeb,Werika Chelibesa
SNNP,Gedeo,Gedeb,Baniko Chelichele
SNNP,Gedeo,Gedeb,Baniko Goteti
SNNP,Gedeo,Dila Town,Dila Town
SNNP,Gedeo,DilaZuria,Haroresa
SNNP,Gedeo,DilaZuria,Chichu
SNNP,Gedeo,DilaZuria,Mochise Sisota
SNNP,Gedeo,DilaZuria,Gosa
SNNP,Gedeo,DilaZuria,Andida
SNNP,Gedeo,DilaZuria,Shigedo
SNNP,Gedeo,DilaZuria,Otilcho
SNNP,Gedeo,DilaZuria,Ayekelesuke
SNNP,Gedeo,DilaZuria,Miche Segirasa
SNNP,Gedeo,DilaZuria,Mchle Shakusa
SNNP,Gedeo,DilaZuria,Mchle Huluna
SNNP,Gedeo,DilaZuria,Tumiticha
SNNP,Gedeo,DilaZuria,Amba
SNNP,Gedeo,DilaZuria,Busa
SNNP,Gedeo,DilaZuria,Asshotum Hafero
SNNP,Gedeo,DilaZuria,Wechema
SNNP,Gedeo,DilaZuria,Hoticha
SNNP,Gedeo,DilaZuria,Benitsibu
SNNP,Wolayita,BOLOSSA SORE,AREKA TOWN
SNNP,Wolayita,BOLOSSA SORE,MATALA HEMIBECHO
SNNP,Wolayita,BOLOSSA SORE,GIDO HOMIBA
SNNP,Wolayita,BOLOSSA SORE,CHAMA HEMIBECHO
SNNP,Wolayita,BOLOSSA SORE,ACHURA
SNNP,Wolayita,BOLOSSA SORE,WERIMUMA
SNNP,Wolayita,BOLOSSA SORE,BASA GOFERA
SNNP,Wolayita,BOLOSSA SORE,GARA GODO
SNNP,Wolayita,BOLOSSA SORE,DACHE GOFERA
SNNP,Wolayita,BOLOSSA SORE,ADIMANICHO ARIFETA
SNNP,Wolayita,BOLOSSA SORE,DENIGERA SELATA
SNNP,Wolayita,BOLOSSA SORE,DENIGERA MEDELICHO
SNNP,Wolayita,BOLOSSA SORE,LEGAMA
SNNP,Wolayita,BOLOSSA SORE,TEDISA
SNNP,Wolayita,BOLOSSA SORE,DOLA
SNNP,Wolayita,BOLOSSA SORE,YUKORA
SNNP,Wolayita,BOLOSSA SORE,WEYIBO
SNNP,Wolayita,BOLOSSA SORE,DUBO
SNNP,Wolayita,BOLOSSA SORE,KORIKE DEGE
SNNP,Wolayita,BOLOSSA SORE,AFAMA MINO
SNNP,Wolayita,BOLOSSA SORE,AFAMA BANICHA
SNNP,Wolayita,BOLOSSA SORE,SORE HOMIBA
SNNP,Wolayita,DAMOT GALE,Boditi Town
SNNP,Wolayita,DAMOT GALE,Buge
SNNP,Wolayita,DAMOT GALE,Shkisho Shone
SNNP,Wolayita,DAMOT GALE,Hareto Burkito
SNNP,Wolayita,DAMOT GALE,Hareto Kontola
SNNP,Wolayita,DAMOT GALE,Mekonisa Weyegea
SNNP,Wolayita,DAMOT GALE,Damot Mokonisa
SNNP,Wolayita,DAMOT GALE,Gacheno
SNNP,Wolayita,DAMOT GALE,Taba
SNNP,Wolayita,DAMOT GALE,Adea Koyesha
SNNP,Wolayita,DAMOT GALE,Hagaza Dogea
SNNP,Wolayita,DAMOT GALE,Adea Damot
SNNP,Wolayita,DAMOT GALE,Adea Ofa
SNNP,Wolayita,DAMOT GALE,Aro Wegera
SNNP,Wolayita,DAMOT GALE,Adeaaro
SNNP,Wolayita,DAMOT GALE,Bala Koyesha
SNNP,Wolayita,DAMOT GALE,Wegera
SNNP,Wolayita,DAMOT GALE,Checha
SNNP,Wolayita,DAMOT GALE,Futea
SNNP,Wolayita,DAMOT GALE,Shsha Galea
SNNP,Wolayita,DAMOT GALE,Washi Galo
SNNP,Wolayita,DAMOT GALE,Wendera Galea
SNNP,Wolayita,DAMOT GALE,Siboye Korkea
SNNP,Wolayita,DAMOT GALE,Adea Sibaye
SNNP,Wolayita,DAMOT GALE,Zemine Sibeye
SNNP,Wolayita,DAMOT GALE,Wendera Boloso
SNNP,Wolayita,DAMOT GALE,Aka Bilo
SNNP,Wolayita,DAMOT GALE,Konasa Bulasa
SNNP,Wolayita,DAMOT GALE,Damot Boloso
SNNP,Wolayita,DAMOT GALE,Abe Jege
SNNP,Wolayita,DAMOT GALE,Zegerea
SNNP,Wolayita,Damot Woyide,Bedesa Town
SNNP,Wolayita,Damot Woyide,Oloba
SNNP,Wolayita,Damot Woyide,Mayo QOte
SNNP,Wolayita,Damot Woyide,Sura koyo
SNNP,Wolayita,Damot Woyide,Kinido Koyo
SNNP,Wolayita,Damot Woyide,Torawsho
SNNP,Wolayita,Damot Woyide,Odada WEmunideja
SNNP,Wolayita,Damot Woyide,Dawe Seke
SNNP,Wolayita,Damot Woyide,Galicha Seke
SNNP,Wolayita,Damot Woyide,Munido Jabeke
SNNP,Wolayita,Damot Woyide,Degaga Lenida
SNNP,Wolayita,Damot Woyide,Koyo Seke
SNNP,Wolayita,Damot Woyide,Tora Ofore
SNNP,Wolayita,Damot Woyide,Belebo Bedesa
SNNP,Wolayita,Damot Woyide,Amibe Bedesa
SNNP,Wolayita,Damot Woyide,Odocha
SNNP,Wolayita,Damot Woyide,Girara
SNNP,Wolayita,Damot Woyide,Motala
SNNP,Wolayita,Damot Woyide,Chifisa
SNNP,Wolayita,Damot Woyide,Elo Erasho
SNNP,Wolayita,Damot Woyide,Tora Sedebo
SNNP,Wolayita,Damot Woyide,Ankasha Shera
SNNP,Wolayita,Damot Woyide,Mayo Ofore
SNNP,Wolayita,Damot Woyide,Bilate Eirisha Limat
SNNP,Wolayita,Humbo,Tebela Town
SNNP,Wolayita,Humbo,Shochora Gola
SNNP,Wolayita,Humbo,Koyisha Gola
SNNP,Wolayita,Humbo,Koyisha Wangela
SNNP,Wolayita,Humbo,Shochora Ose
SNNP,Wolayita,Humbo,Gututo Larena
SNNP,Wolayita,Humbo,Bonsa Wanche
SNNP,Wolayita,Humbo,Bola Wanche
SNNP,Wolayita,Humbo,Hobita Bada
SNNP,Wolayita,Humbo,Hobicha Borkoshe
SNNP,Wolayita,Humbo,Hobicha Bongota
SNNP,Wolayita,Humbo,Abela Longena
SNNP,Wolayita,Humbo,Shiabela Shoya
SNNP,Wolayita,Humbo,Ela Qebela
SNNP,Wolayita,Humbo,Ompo Koyisha
SNNP,Wolayita,Humbo,Shochora Ogodama
SNNP,Wolayita,Humbo,Shochora Fesho
SNNP,Wolayita,Humbo,Koyisha Ogodama
SNNP,Wolayita,Humbo,Dimba Koyisha
SNNP,Wolayita,Humbo,Kodo Qanqo
SNNP,Wolayita,Humbo,Sere Tawureta
SNNP,Wolayita,Humbo,Fango Lome
SNNP,Wolayita,Humbo,Fango Gelchecha
SNNP,Wolayita,Humbo,Gelcha Qera
SNNP,Wolayita,Humbo,Anca Wecha
SNNP,Wolayita,Humbo,Shochora Abela
SNNP,Wolayita,Humbo,Ombe Shoya
SNNP,Wolayita,Humbo,Abela Ajoja
SNNP,Wolayita,Humbo,Abela Sipo
SNNP,Wolayita,Humbo,Burqe Dongola
SNNP,Wolayita,Humbo,Abola Furacho
SNNP,Wolayita,Humbo,Abola Qolshobo
SNNP,Wolayita,Humbo,Abela Gefeta
SNNP,Wolayita,Humbo,Abela Mareqa
SNNP,Wolayita,Humbo,Chokare
SNNP,Wolayita,Humbo,Abaya (not covered by CCW)
SNNP,Wolayita,Kindo Koyisha,Bele Town
SNNP,Wolayita,Kindo Koyisha,Kindo Angela
SNNP,Wolayita,Kindo Koyisha,Mashinga
SNNP,Wolayita,Kindo Koyisha,Ayida Chema
SNNP,Wolayita,Kindo Koyisha,Tulcha
SNNP,Wolayita,Kindo Koyisha,Mundena
SNNP,Wolayita,Kindo Koyisha,Deda Sire
SNNP,Wolayita,Kindo Koyisha,Degele Ruso
SNNP,Wolayita,Kindo Koyisha,Fechena
SNNP,Wolayita,Kindo Koyisha,Sorto
SNNP,Wolayita,Kindo Koyisha,Bede Weyide
SNNP,Wolayita,Kindo Koyisha,Gale Wargo
SNNP,Wolayita,Kindo Koyisha,Lere Atalacha
SNNP,Wolayita,Kindo Koyisha,Sere Fincha
SNNP,Wolayita,Kindo Koyisha,Berkoshe
SNNP,Wolayita,Kindo Koyisha,Molticho
SNNP,Wolayita,Kindo Koyisha,Fajena Mata
SNNP,Wolayita,Kindo Koyisha,Manara
SNNP,Wolayita,Kindo Koyisha,Haneze
SNNP,Wolayita,Kindo Koyisha,Zeleto
SNNP,Wolayita,Kindo Koyisha,Sire Beles
SNNP,Wolayita,Kindo Koyisha,Mino Waraza
SNNP,Wolayita,Kindo Koyisha,Tepa
SNNP,Wolayita,Kindo Koyisha,Cherache
SNNP,Wolayita,OFA,Gesuba Town
SNNP,Wolayita,OFA,Ofa Heramo
SNNP,Wolayita,OFA,OmeBolosa
SNNP,Wolayita,OFA,Zamo
SNNP,Wolayita,OFA,Weshe Aldada
SNNP,Wolayita,OFA,Yakema
SNNP,Wolayita,OFA,OkotoSere
SNNP,Wolayita,OFA,Galako
SNNP,Wolayita,OFA,Sadoye
SNNP,Wolayita,OFA,Warza
SNNP,Wolayita,OFA,Deqeya
SNNP,Wolayita,OFA,Busha
SNNP,Wolayita,OFA,Wachiga Esho
SNNP,Wolayita,OFA,Sere Esho
SNNP,Wolayita,OFA,Mancha Gugara
SNNP,Wolayita,OFA,Galda
SNNP,Wolayita,OFA,Teda Garbe
SNNP,Wolayita,OFA,Qanko Boshashu
SNNP,Wolayita,Bolossa Bonibe,BOMIBE 01 Town
SNNP,Wolayita,Bolossa Bonibe,BEDAYE
SNNP,Wolayita,Bolossa Bonibe,AMIBE
SNNP,Wolayita,Bolossa Bonibe,BOMIBE
SNNP,Wolayita,Bolossa Bonibe,AJERA
SNNP,Wolayita,Bolossa Bonibe,ADILA
SNNP,Wolayita,Bolossa Bonibe,FERAWOCHA
SNNP,Wolayita,Bolossa Bonibe,METALA WALENA
